"Timestamp","n_mints","trick_or_treat","archie_girls","the_dress","imitation","friday_or_saturday"
2015-10-28 18:01:07,12,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:01:14,19,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:01:16,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:02:09,3,FALSE,"Betty","White and gold",NA,NA
2015-10-28 18:02:19,11,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:02:40,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:02:44,7,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:02:46,42,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:03:06,8,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:03:35,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:03:56,27,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:04:00,1,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-28 18:04:10,4,FALSE,"???","White and gold","Flattery","Friday"
2015-10-28 18:08:16,3,FALSE,"Veronica",NA,NA,"Sunday"
2015-10-28 18:04:24,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:05:03,6,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-28 18:05:41,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:06:06,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:06:13,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:06:21,8,FALSE,"Betty",NA,"Flattery","Friday"
2015-10-28 18:06:37,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:06:53,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:06:59,56,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:07:14,37,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:07:31,17,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:07:43,4,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-28 18:07:45,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:08:10,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:08:14,42,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:08:15,8,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:08:24,7,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:08:25,1,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:08:32,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-28 18:08:34,4,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:09:05,42,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:09:09,13,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:09:17,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:09:25,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:09:35,12,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-28 18:10:57,8,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:11:07,45,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:11:30,53,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:11:31,6,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-28 18:11:54,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:11:55,6,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:11:59,11,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:12:01,12,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:12:12,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:12:50,2,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:13:14,14,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:13:16,7,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-28 18:13:17,42,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-28 18:13:44,6,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-28 18:14:33,4,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-28 18:14:38,4,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:14:45,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:15:22,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:15:49,5,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:16:15,12,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:16:20,4,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:16:42,3,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-28 18:16:43,6,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:17:12,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:17:15,13,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:17:29,6,FALSE,"???","White and gold","Flattery","Friday"
2015-10-28 18:17:41,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:17:57,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:18:14,83,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:18:24,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:18:41,16,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-28 18:18:47,12,FALSE,"???","White and gold","Flattery","Friday"
2015-10-28 18:18:55,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:19:03,2,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:19:23,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:19:33,4,FALSE,"???","Blue and black","Laziness","Sunday"
2015-10-28 18:19:56,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:20:28,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:21:21,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-28 18:21:42,4,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:21:45,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:22:17,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:22:22,12,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-28 18:22:38,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:22:56,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:23:08,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:23:11,9,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:23:30,17,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:24:25,1,FALSE,"???","White and gold","Flattery","Friday"
2015-10-28 18:25:07,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:25:15,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:25:29,8,FALSE,"Veronica","Blue and black",NA,"Friday"
2015-10-28 18:25:36,3,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:25:50,4,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:25:51,4,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:27:02,3,FALSE,"Veronica",NA,NA,NA
2015-10-28 18:27:08,3,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:27:13,2,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:27:19,24,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:27:32,13,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:27:36,12,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:27:57,3,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:28:22,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:28:25,5,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:29:04,9,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:29:37,2,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:29:38,37,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:29:46,42,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:30:06,17,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:30:07,1,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:30:08,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:30:13,42,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:30:27,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:30:34,8,FALSE,"???","Blue and black",NA,"Friday"
2015-10-28 18:31:04,4,FALSE,"???","Blue and black","Laziness","Friday"
2015-10-28 18:31:12,2,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-28 18:31:18,14,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:31:52,3,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-28 18:31:57,3,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:32:02,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:32:09,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:32:17,5,FALSE,"Betty","White and gold",NA,NA
2015-10-28 18:32:28,7,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-28 18:32:28,6,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-28 18:32:33,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:32:34,999,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-28 18:32:52,3,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:33:00,4,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-28 18:33:10,56,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:33:11,3,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-28 18:33:40,5,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-28 18:33:54,72,FALSE,"???","White and gold","Flattery","Friday"
2015-10-28 18:34:06,27,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-28 18:34:39,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:34:55,784,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:35:06,7,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:36:09,69,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:36:20,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:36:22,5,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:36:35,4,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:36:53,12,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:36:57,60,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:37:11,3,FALSE,"???","Blue and black",NA,NA
2015-10-28 18:42:35,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:37:57,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:37:57,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:38:33,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:38:33,4,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-28 18:38:49,3,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:38:58,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:39:21,45,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 18:39:29,12,FALSE,"Veronica",NA,"Flattery","Friday"
2015-10-28 18:39:46,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:40:48,32,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-28 18:40:58,14,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:41:08,14,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:41:30,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:42:02,17,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-28 18:42:06,1000000000,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-28 18:42:25,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:42:59,27,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:43:34,6,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:44:03,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:44:18,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:44:25,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:46:06,8,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:47:17,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:47:40,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:48:07,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:48:13,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:48:29,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:48:36,5,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-28 18:49:19,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:49:35,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:49:47,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 18:50:20,25,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:51:04,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:51:09,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:51:10,12,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:51:28,44,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:51:29,4,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 18:51:41,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:52:08,24,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-28 18:52:31,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:52:42,5,FALSE,"Veronica","Blue and black",NA,NA
2015-10-28 18:52:44,2,FALSE,"???","White and gold","Laziness","Friday"
2015-10-28 18:52:47,4,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-28 18:52:52,8,FALSE,"Betty",NA,"Laziness","Sunday"
2015-10-28 18:53:05,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:53:09,11,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:53:41,5,FALSE,"???","White and gold","Laziness","Friday"
2015-10-28 18:54:01,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 18:54:14,73,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:54:20,4,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:54:33,7,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:54:56,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:55:23,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:55:23,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:55:25,18,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-28 18:56:13,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:56:13,8,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:56:17,7,FALSE,"Veronica",NA,"Laziness","Sunday"
2015-10-28 18:56:49,8,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-28 18:57:50,32,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 18:57:51,6,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 18:58:54,14,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:59:15,9,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-28 18:59:19,5,FALSE,"???","White and gold","Flattery","Sunday"
2015-10-28 18:59:35,2,FALSE,"???",NA,"Lazily flattering someone","Friday"
2015-10-28 18:59:35,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:59:54,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-28 18:59:56,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 19:00:17,4,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-28 19:00:27,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 19:01:08,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 19:01:20,14,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-28 19:02:59,3,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-28 19:03:04,69,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 19:03:21,1,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-28 19:04:06,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 19:05:43,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-28 19:04:32,17,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 19:05:14,12,FALSE,"???","Blue and black","Laziness","Friday"
2015-10-28 19:05:35,13,FALSE,"???","Blue and black","Laziness","Sunday"
2015-10-28 19:05:55,32,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 19:06:15,3,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 19:07:50,2,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 19:07:50,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
